940400000000;1621;0001;0001;0002;0003;0
940400000000;1621;0001;0002;0003;0004;0
940400000000;1621;0001;0002;0003;0005;0
940400000000;1621;0001;0002;0003;0006;0
940400000000;1621;0001;0002;0004;0004;0
940400000000;1621;0001;0002;0004;0005;0
940400000000;1621;0001;0002;0004;0006;0
940400000000;1621;0001;0002;0005;0004;0
940400000000;1621;0001;0002;0005;0005;0
940400000000;1621;0001;0002;0005;0006;0
940400000000;1621;0002;0001;0001;0001;0
940400000000;1621;0002;0001;0001;0002;108
940400000000;1621;0002;0001;0001;0003;108
940400000000;1621;0002;0001;0002;0001;0
940400000000;1621;0002;0001;0002;0002;83560020
940400000000;1621;0002;0001;0002;0003;83560020
940400000000;1621;0002;0002;0003;0004;0
940400000000;1621;0002;0002;0003;0005;0
940400000000;1621;0002;0002;0003;0006;0
940400000000;1621;0002;0002;0004;0004;1
940400000000;1621;0002;0002;0004;0005;2600000
940400000000;1621;0002;0002;0004;0006;2873
940400000000;1621;0002;0002;0005;0004;0
940400000000;1621;0002;0002;0005;0005;0
940400000000;1621;0002;0002;0005;0006;0
940500000000;1621;0001;0001;0001;0001;0
940500000000;1621;0001;0001;0001;0002;0
940500000000;1621;0001;0001;0001;0003;0
940500000000;1621;0001;0001;0002;0001;0
940500000000;1621;0001;0001;0002;0002;0
940500000000;1621;0001;0001;0002;0003;0
940500000000;1621;0001;0002;0003;0004;0
940500000000;1621;0001;0002;0003;0005;0
940500000000;1621;0001;0002;0003;0006;0
940500000000;1621;0001;0002;0004;0004;0
940500000000;1621;0001;0002;0004;0005;0
940500000000;1621;0001;0002;0004;0006;0
940500000000;1621;0001;0002;0005;0004;0
940500000000;1621;0001;0002;0005;0005;0
940500000000;1621;0001;0002;0005;0006;0
940500000000;1621;0002;0001;0001;0001;0
940500000000;1621;0002;0001;0001;0002;0
940500000000;1621;0002;0001;0001;0003;0
940500000000;1621;0002;0001;0002;0001;0
940500000000;1621;0002;0001;0002;0002;0
940500000000;1621;0002;0001;0002;0003;0
940500000000;1621;0002;0002;0003;0004;0
940500000000;1621;0002;0002;0003;0005;0
940500000000;1621;0002;0002;0003;0006;0
940500000000;1621;0002;0002;0004;0004;0
940500000000;1621;0002;0002;0004;0005;0
940500000000;1621;0002;0002;0004;0006;0
940500000000;1621;0002;0002;0005;0004;0
940500000000;1621;0002;0002;0005;0005;0
940500000000;1621;0002;0002;0005;0006;0
940102000000;1621;0001;0001;0001;0001;353
940102000000;1621;0001;0001;0001;0002;591
940102000000;1621;0001;0001;0001;0003;944
940102000000;1621;0001;0001;0002;0001;60111826
940102000000;1621;0001;0001;0002;0002;203052389
940102000000;1621;0001;0001;0002;0003;263164215
940102000000;1621;0001;0002;0003;0004;0
940102000000;1621;0001;0002;0003;0005;0
940102000000;1621;0001;0002;0003;0006;0
940102000000;1621;0001;0002;0004;0004;0
940102000000;1621;0001;0002;0004;0005;0
940102000000;1621;0001;0002;0004;0006;0
940102000000;1621;0001;0002;0005;0004;0
940102000000;1621;0001;0002;0005;0005;0
940102000000;1621;0001;0002;0005;0006;0
940102000000;1621;0002;0001;0001;0001;0
940102000000;1621;0002;0001;0001;0002;6
940102000000;1621;0002;0001;0001;0003;6
940102000000;1621;0002;0001;0002;0001;0
940102000000;1621;0002;0001;0002;0002;151075
940102000000;1621;0002;0001;0002;0003;151075
940102000000;1621;0002;0002;0003;0004;0
940102000000;1621;0002;0002;0003;0005;0
940102000000;1621;0002;0002;0003;0006;0
940102000000;1621;0002;0002;0004;0004;0
940102000000;1621;0002;0002;0004;0005;0
940102000000;1621;0002;0002;0004;0006;0
940102000000;1621;0002;0002;0005;0004;0
940102000000;1621;0002;0002;0005;0005;0
940102000000;1621;0002;0002;0005;0006;0
940308000000;1621;0001;0001;0001;0001;0
940308000000;1621;0001;0001;0001;0002;182
940308000000;1621;0001;0001;0001;0003;182
940308000000;1621;0001;0001;0002;0001;0
940308000000;1621;0001;0001;0002;0002;680097167
940308000000;1621;0001;0001;0002;0003;680097167
940308000000;1621;0001;0002;0003;0004;0
940308000000;1621;0001;0002;0003;0005;0
940308000000;1621;0001;0002;0003;0006;0
940308000000;1621;0001;0002;0004;0004;0
940308000000;1621;0001;0002;0004;0005;0
940308000000;1621;0001;0002;0004;0006;0
940308000000;1621;0001;0002;0005;0004;0
940308000000;1621;0001;0002;0005;0005;0
940308000000;1621;0001;0002;0005;0006;0
940308000000;1621;0002;0001;0001;0001;0
940308000000;1621;0002;0001;0001;0002;0
940308000000;1621;0002;0001;0001;0003;0
940308000000;1621;0002;0001;0002;0001;0
940308000000;1621;0002;0001;0002;0002;0
940308000000;1621;0002;0001;0002;0003;0
940308000000;1621;0002;0002;0003;0004;0
940308000000;1621;0002;0002;0003;0005;0
940308000000;1621;0002;0002;0003;0006;0
940308000000;1621;0002;0002;0004;0004;0
940308000000;1621;0002;0002;0004;0005;0
940308000000;1621;0002;0002;0004;0006;0
940308000000;1621;0002;0002;0005;0004;0
940308000000;1621;0002;0002;0005;0005;0
940308000000;1621;0002;0002;0005;0006;0
940409000000;1621;0001;0001;0001;0001;0
940409000000;1621;0001;0001;0001;0002;0
940409000000;1621;0001;0001;0001;0003;0
940409000000;1621;0001;0001;0002;0001;0
940409000000;1621;0001;0001;0002;0002;0
940409000000;1621;0001;0001;0002;0003;0
940409000000;1621;0001;0002;0003;0004;0
940409000000;1621;0001;0002;0003;0005;0
940409000000;1621;0001;0002;0003;0006;0
940409000000;1621;0001;0002;0004;0004;0
940409000000;1621;0001;0002;0004;0005;0
940409000000;1621;0001;0002;0004;0006;0
940409000000;1621;0001;0002;0005;0004;0
940409000000;1621;0001;0002;0005;0005;0
940409000000;1621;0001;0002;0005;0006;0
940409000000;1621;0002;0001;0001;0001;0
940409000000;1621;0002;0001;0001;0002;67
940409000000;1621;0002;0001;0001;0003;67
940409000000;1621;0002;0001;0002;0001;0
940409000000;1621;0002;0001;0002;0002;72269065
940409000000;1621;0002;0001;0002;0003;72269065
940409000000;1621;0002;0002;0003;0004;0
940409000000;1621;0002;0002;0003;0005;0
940409000000;1621;0002;0002;0003;0006;0
940409000000;1621;0002;0002;0004;0004;1
940409000000;1621;0002;0002;0004;0005;2600000
940409000000;1621;0002;0002;0004;0006;2873
940409000000;1621;0002;0002;0005;0004;0
940409000000;1621;0002;0002;0005;0005;0
940409000000;1621;0002;0002;0005;0006;0
940408000000;1621;0001;0001;0001;0001;0
940408000000;1621;0001;0001;0001;0002;0
940408000000;1621;0001;0001;0001;0003;0
940408000000;1621;0001;0001;0002;0001;0
940408000000;1621;0001;0001;0002;0002;0
940408000000;1621;0001;0001;0002;0003;0
940408000000;1621;0001;0002;0003;0004;0
940408000000;1621;0001;0002;0003;0005;0
940408000000;1621;0001;0002;0003;0006;0
940408000000;1621;0001;0002;0004;0004;0
940408000000;1621;0001;0002;0004;0005;0
940408000000;1621;0001;0002;0004;0006;0
940408000000;1621;0001;0002;0005;0004;0
940408000000;1621;0001;0002;0005;0005;0
940408000000;1621;0001;0002;0005;0006;0
940408000000;1621;0002;0001;0001;0001;0
940408000000;1621;0002;0001;0001;0002;41
940408000000;1621;0002;0001;0001;0003;41
940408000000;1621;0002;0001;0002;0001;0
940408000000;1621;0002;0001;0002;0002;11290955
940408000000;1621;0002;0001;0002;0003;11290955
940408000000;1621;0002;0002;0003;0004;0
940408000000;1621;0002;0002;0003;0005;0
940408000000;1621;0002;0002;0003;0006;0
940408000000;1621;0002;0002;0004;0004;0
940408000000;1621;0002;0002;0004;0005;0
940408000000;1621;0002;0002;0004;0006;0
940408000000;1621;0002;0002;0005;0004;0
940408000000;1621;0002;0002;0005;0005;0
940408000000;1621;0002;0002;0005;0006;0
